data_id,country,event_type,sub_event_type,fatalities,notes
8048219,Morocco,Protests,Peaceful protest,0,"['national', 'justice', 'union', 'held', 'protest', 'sit', 'mechra', 'bel', 'ksiri', 'rabat', 'sale', 'kenitra', 'sidi', 'kacem', 'denounce', 'mismanagement', 'local', 'judicial', 'authority', 'size', 'report']"
8048234,Tunisia,Protests,Peaceful protest,0,"['engineer', 'public', 'institution', 'supported', 'order', 'tunisian', 'engineer', 'protested', 'front', 'headquarters', 'tunisian', 'company', 'refining', 'industry', 'zarzouna', 'zarzouba', 'bizerte', 'demand', 'implementation', 'agreement', 'signed', 'government', 'includes', 'pay', 'raise', 'new', 'work', 'allowance', 'size', 'report']"
8048492,Algeria,Protests,Peaceful protest,0,"['social', 'housing', 'program', 'applicant', 'held', 'protest', 'sit', 'oran', 'oran', 'denounce', 'delay', 'release', 'list', 'beneficiary', 'apartment', 'size', 'report']"
8048501,Algeria,Protests,Peaceful protest,0,"['resident', 'closed', 'road', 'sila', 'bordj', 'bou', 'arreridj', 'bordj', 'bou', 'arreridj', 'denounce', 'marginalization', 'size', 'report']"
8048504,Algeria,Protests,Peaceful protest,0,"['villager', 'socialist', 'agricultural', 'village', 'closed', 'road', 'rn', 'area', 'fenaia', 'bejaia', 'ifelain', 'ilmathen', 'denounce', 'marginalization', 'size', 'report']"
8048249,Algeria,Protests,Peaceful protest,0,"['resident', 'closed', 'road', 'zerarda', 'el', 'harrouch', 'skikda', 'el', 'harrouch', 'demand', 'benefit', 'social', 'housing', 'program', 'size', 'report']"
8048251,Morocco,Protests,Protest with intervention,0,"['police', 'auxiliary', 'force', 'dispersed', 'sit', 'held', 'activist', 'front', 'parliament', 'rabat', 'rabat', 'protester', 'demanding', 'liberation', 'journalist', 'omar', 'radi', 'souleymane', 'raissouni', 'size', 'report']"
8048254,Mauritania,Protests,Protest with intervention,0,"['mauritanian', 'police', 'dispersed', 'gathering', 'supporter', 'former', 'president', 'mohamed', 'ould', 'abdelaziz', 'holding', 'protest', 'front', 'commissariat', 'nouakchott', 'nouakchott', 'demand', 'liberation', 'former', 'president', 'driver', 'size', 'report']"
8048532,Tunisia,Protests,Peaceful protest,0,"['contractual', 'music', 'teacher', 'supported', 'tunisian', 'syndicate', 'music', 'profession', 'related', 'profession', 'protested', 'public', 'high', 'school', 'sidi', 'bouzid', 'sidi', 'bouzid', 'ouest', 'sidi', 'bouzid', 'demand', 'payment', 'salary', 'first', 'semester', 'permanent', 'recruitment', 'public', 'education', 'institution', 'size', 'report']"
8048311,Morocco,Protests,Peaceful protest,0,"['villager', 'held', 'protest', 'sit', 'front', 'caidat', 'beni', 'ayat', 'beni', 'mellal', 'khenifra', 'azilal', 'denounce', 'future', 'opening', 'rock', 'extraction', 'mine', 'region', 'size', 'report']"
8048329,Nigeria,Protests,Peaceful protest,0,"['worker', 'rufus', 'giwa', 'polytechnic', 'aegis', 'senior', 'staff', 'association', 'nigeria', 'polytechnic', 'staged', 'demonstration', 'main', 'entrance', 'institution', 'owo', 'owo', 'lga', 'ondo', 'payment', 'accumulated', 'salary', 'arrears', 'promotion', 'size', 'report']"
8048342,South Africa,Protests,Peaceful protest,0,"['member', 'government', 'police', 'church', 'mosque', 'lgbt', 'group', 'took', 'street', 'cape', 'town', 'city', 'cape', 'town', 'western', 'cape', 'demonstration', 'racism', 'xenophobia', 'many', 'discriminatory', 'issue', 'country', 'size', 'report']"
8048114,Mali,Protests,Peaceful protest,0,"['dozen', 'people', 'demonstrated', 'bourse', 'du', 'travail', 'labor', 'exchange', 'capital', 'bamako', 'bamako', 'bamako', 'demonstrator', 'denounced', 'coup', 'etat', 'act', 'force', 'size', 'dozen']"
8048628,South Africa,Protests,Peaceful protest,0,"['teacher', 'member', 'nsgb', 'gathered', 'front', 'primary', 'school', 'braamfischerville', 'johannesburg', 'soweto', 'city', 'johannesburg', 'gauteng', 'demonstration', 'service', 'provider', 'supplying', 'school', 'according', 'poor', 'material', 'size', 'report']"
8048384,Uganda,Protests,Peaceful protest,0,"['street', 'trader', 'demonstrated', 'resident', 'city', 'commissioner', 'office', 'allocation', 'stall', 'new', 'market', 'soroti', 'soroti', 'eastern', 'size']"
8048132,Mozambique,Protests,Peaceful protest,0,"['dozen', 'vendor', 'gathered', 'costa', 'sol', 'beach', 'maputo', 'maputo', 'maputo', 'city', 'demanding', 'action', 'maputo', 'city', 'council', 'promised', 'build', 'market', 'near', 'beach', 'vendor', 'size', 'dozen']"
8048402,South Africa,Protests,Peaceful protest,0,"['large', 'number', 'people', 'gathered', 'outside', 'thohoyandou', 'magistrate', 'court', 'vhembe', 'limpopo', 'demonstration', 'bail', 'traditional', 'leader', 'arrested', 'kidnapping', 'according', 'group', 'involved', 'ritual', 'killing', 'size', 'large']"
8048419,Algeria,Protests,Peaceful protest,0,"['banner', 'national', 'independent', 'council', 'higher', 'education', 'teacher', 'cnapeste', 'dozen', 'teacher', 'held', 'protest', 'sit', 'bouira', 'bouira', 'denounce', 'sexual', 'assault', 'nine', 'female', 'teacher', 'bordj', 'badji', 'mokhtar', 'size', 'dozen']"
8048425,Algeria,Protests,Peaceful protest,0,"['banner', 'national', 'independent', 'council', 'higher', 'education', 'teacher', 'cnapeste', 'teacher', 'held', 'protest', 'sit', 'front', 'directorate', 'education', 'tiaret', 'tiaret', 'denounce', 'sexual', 'assault', 'nine', 'female', 'teacher', 'bordj', 'badji', 'mokhtar', 'size', 'report']"
8048429,Algeria,Protests,Peaceful protest,0,"['teacher', 'held', 'protest', 'sit', 'djelfa', 'djelfa', 'denounce', 'sexual', 'assault', 'nine', 'female', 'teacher', 'bordj', 'badji', 'mokhtar', 'size', 'report']"
8048456,South Africa,Protests,Peaceful protest,0,"['tseseng', 'resident', 'student', 'blocked', 'main', 'road', 'area', 'phuthaditjhaba', 'thabo', 'mofutsanyane', 'free', 'state', 'demonstration', 'demand', 'electricity', 'supply', 'region', 'size', 'report']"
8048460,Guinea,Protests,Peaceful protest,0,"['youth', 'community', 'village', 'surrounding', 'mining', 'site', 'demonstrated', 'mandiana', 'town', 'mandiana', 'centre', 'mandiana', 'kankan', 'demanding', 'employed', 'company', 'exploiting', 'mine', 'size', 'report']"
8048463,Morocco,Protests,Peaceful protest,0,"['dozen', 'hay', 'rajaa', 'resident', 'held', 'protest', 'sit', 'souq', 'sebt', 'oulad', 'nemma', 'beni', 'mellal', 'khouribga', 'al', 'fquih', 'ben', 'salah', 'denounce', 'water', 'shortage', 'affecting', 'size', 'dozen']"
8059479,Zimbabwe,Protests,Peaceful protest,0,"['two', 'group', 'teacher', 'student', 'demonstrated', 'chemimwe', 'high', 'school', 'mberengwa', 'mberengwa', 'midland', 'school', 'deputy', 'head', 'collapsed', 'died', 'moment', 'involved', 'heated', 'argument', 'headmaster', 'one', 'group', 'demonstrated', 'support', 'headmaster', 'demanded', 'answer', 'death', 'deputy', 'head', 'size', 'report']"
8048233,Tunisia,Protests,Peaceful protest,0,"['citizen', 'unemployed', 'graduate', 'awlad', 'slama', 'village', 'started', 'sit', 'demonstration', 'front', 'governorate', 'headquarters', 'beja', 'beja', 'nord', 'beja', 'denounce', 'local', 'authority', 'decision', 'rent', 'state', 'owned', 'farm', 'private', 'farmer', 'demand', 'distribution', 'state', 'owned', 'land', 'among', 'local', 'unemployed', 'graduate', 'investment', 'size', 'report']"
8048490,Algeria,Protests,Peaceful protest,0,"['villager', 'socialist', 'agricultural', 'village', 'closed', 'road', 'rn', 'area', 'fenaia', 'bejaia', 'ifelain', 'ilmathen', 'denounce', 'marginalization', 'size', 'report']"
8048235,Tunisia,Protests,Peaceful protest,0,"['citizen', 'al', 'qtayiaa', 'protested', 'front', 'regional', 'headquarters', 'tunisian', 'water', 'facility', 'company', 'kebili', 'kebeli', 'nord', 'kebili', 'denounce', 'frequent', 'interruption', 'potable', 'water', 'provision', 'size', 'report']"
8048237,Tunisia,Protests,Peaceful protest,0,"['student', 'higher', 'institute', 'techonological', 'study', 'protested', 'front', 'governorate', 'headquarters', 'medenine', 'medenine', 'sud', 'medenine', 'denounce', 'decision', 'institute', 'administration', 'fail', 'student', 'could', 'attend', 'take', 'exam', 'coronavirus', 'lockdown', 'period', 'size', 'report']"
8048493,Algeria,Protests,Peaceful protest,0,"['pre', 'employed', 'worker', 'directorate', 'social', 'action', 'solidarity', 'da', 'held', 'protest', 'sit', 'tizi', 'ouzou', 'tizi', 'ouzou', 'demand', 'reintegration', 'permanent', 'worker', 'size', 'report']"
8048495,Algeria,Protests,Peaceful protest,0,"['banner', 'national', 'independent', 'council', 'higher', 'education', 'teacher', 'cnapeste', 'teacher', 'held', 'protest', 'sit', 'constantine', 'constantine', 'denounce', 'sexual', 'assault', 'nine', 'female', 'teacher', 'bordj', 'badji', 'mokhtar', 'size', 'report']"
8048755,Uganda,Protests,Peaceful protest,0,"['local', 'resident', 'peacefully', 'demonstrated', 'frequent', 'criminal', 'act', 'gulu', 'city', 'northern', 'size', 'report']"
8048503,Algeria,Protests,Peaceful protest,0,"['banner', 'national', 'independent', 'council', 'higher', 'education', 'teacher', 'cnapeste', 'hundred', 'teacher', 'held', 'protest', 'sit', 'tizi', 'ouzou', 'tizi', 'ouzou', 'denounce', 'sexual', 'assault', 'nine', 'female', 'teacher', 'bordj', 'badji', 'mokhtar', 'size', 'hundred']"
8048761,Botswana,Protests,Peaceful protest,0,"['kgatleng', 'landowner', 'gathered', 'presidential', 'office', 'gaborone', 'gaborone', 'south', 'east', 'demonstration', 'demand', 'authorization', 'regarding', 'change', 'use', 'agricultural', 'land', 'non', 'agricultural', 'use', 'allowed', 'presidential', 'directive', 'group', 'delivered', 'petition', 'reporting', 'ministry', 'land', 'management', 'water', 'sanitation', 'service', 'employee', 'kgatleng', 'landboard', 'disregarding', 'directive', 'size']"
8048256,Mauritania,Protests,Peaceful protest,0,"['banner', 'free', 'union', 'mauritanian', 'teacher', 'slem', 'teacher', 'held', 'protest', 'sit', 'rosso', 'rosso', 'denounce', 'transfer', 'union', 'member', 'ministry', 'education', 'union', 'activity', 'size', 'report']"
8048257,Mauritania,Protests,Peaceful protest,0,"['around', 'reported', 'ex', 'employee', 'ener', 'held', 'protest', 'sit', 'front', 'ministry', 'equipment', 'transport', 'nouakchott', 'nouakchott', 'demand', 'payment', 'financial', 'compensation', 'size', 'report']"
8048262,Tunisia,Protests,Peaceful protest,0,"['widow', 'diseased', 'worker', 'public', 'phosphate', 'gafsa', 'company', 'protested', 'front', 'governorate', 'headquarters', 'gafsa', 'gafsa', 'sud', 'gafsa', 'demand', 'recruitement', 'family', 'member', 'company', 'compensation', 'death', 'husband', 'work', 'site', 'size', 'report']"
8048263,Tunisia,Protests,Peaceful protest,0,"['unemployed', 'university', 'graduate', 'supported', 'recruitement', 'right', 'movement', 'protested', 'front', 'court', 'first', 'instance', 'gafsa', 'gafsa', 'sud', 'gafsa', 'demand', 'release', 'local', 'unemployed', 'graduate', 'activist', 'arrested', 'protest', 'tunis', 'size', 'report']"
8048522,Cameroon,Protests,Peaceful protest,0,"['truck', 'driver', 'blocked', 'entrance', 'douala', 'city', 'douala', 'subdivision', 'wouri', 'littoral', 'heavy', 'duty', 'truck', 'protest', 'daytime', 'ban', 'imposed', 'douala', 'authority', 'size', 'report']"
8048527,Tunisia,Protests,Peaceful protest,0,"['unemployed', 'university', 'graduate', 'supported', 'recruitement', 'right', 'movement', 'protested', 'front', 'parliament', 'headquarters', 'le', 'bardo', 'le', 'bardo', 'tunis', 'demand', 'application', 'law', 'stipulating', 'recruitement', 'university', 'graduate', 'unemployed', 'ten', 'year', 'public', 'sector', 'size', 'report']"
8048278,Morocco,Protests,Peaceful protest,0,"['answering', 'call', 'moroccan', 'front', 'supporting', 'palestine', 'normalisation', 'citizen', 'held', 'protest', 'sit', 'sidi', 'bennour', 'rabat', 'sale', 'kenitra', 'sidi', 'bennour', 'condemn', 'israeli', 'military', 'operation', 'gaza', 'jerusalem', 'denounce', 'morocco', 'normalization', 'relation', 'state', 'israel', 'size', 'report']"
8048538,South Africa,Protests,Peaceful protest,0,"['hillside', 'resident', 'blocked', 'entrance', 'office', 'electricity', 'distributor', 'company', 'johannesburg', 'lenasia', 'city', 'johannesburg', 'gauteng', 'demonstration', 'demand', 'electricity', 'cable', 'theft', 'overloading', 'illegal', 'connection', 'causing', 'several', 'blackout', 'group', 'accuses', 'company', 'communicating', 'resident', 'demonstration', 'also', 'held', 'next', 'day', 'coded', 'separately', 'size', 'report']"
8048549,South Africa,Protests,Peaceful protest,0,"['ward', 'resident', 'marched', 'polokwane', 'cbd', 'capricorn', 'limpopo', 'demonstration', 'land', 'job', 'issue', 'memorandum', 'demand', 'given', 'member', 'mayoral', 'committee', 'size', 'report']"
8048296,Chad,Protests,Peaceful protest,0,"['dozen', 'citizen', 'held', 'protest', 'sit', 'ndjamena', 'n', 'djamena', 'demand', 'authority', 'accelerate', 'process', 'payaing', 'reparation', 'victim', 'repression', 'habre', 'regime', 'size', 'dozen']"
8048297,Morocco,Protests,Peaceful protest,0,"['dozen', 'female', 'worker', 'held', 'protest', 'sit', 'casablanca', 'casablanca', 'denounce', 'closure', 'border', 'ceuta', 'demand', 'allowed', 'work', 'ceuta', 'size', 'dozen']"
8048571,Burkina Faso,Protests,Peaceful protest,0,"['number', 'student', 'demonstrated', 'education', 'reform', 'town', 'yalgo', 'yalgo', 'namentenga', 'size', 'report']"
8048595,South Africa,Protests,Peaceful protest,0,"['community', 'member', 'blocked', 'object', 'r', 'n', 'road', 'near', 'mahikeng', 'ngaka', 'modiri', 'molema', 'north', 'west', 'demonstration', 'lack', 'service', 'delivery', 'unemployment', 'poverty', 'neglect', 'tourism', 'attraction', 'mahikeng', 'size', 'report']"
8048349,Ghana,Protests,Peaceful protest,0,"['local', 'community', 'member', 'demonstrated', 'sakai', 'town', 'sissala', 'east', 'upper', 'west', 'accusing', 'government', 'neglect', 'despite', 'major', 'source', 'agriculture', 'production', 'upper', 'west', 'region', 'demonstrator', 'together', 'area', 'chief', 'petitioned', 'road', 'minister', 'exclusion', 'eu', 'funded', 'farm', 'access', 'road', 'project', 'size', 'report']"
8048632,Sudan,Protests,Excessive force against protesters,0,"['around', 'reported', 'unknown', 'armed', 'men', 'wearing', 'civilian', 'clothes', 'fired', 'upon', 'resistance', 'committee', 'organized', 'sit', 'protest', 'th', 'street', 'khartoum', 'khartoum', 'state', 'wounding', 'several', 'sit', 'protest', 'operation', 'since', 'called', 'justice', 'killed', 'security', 'force', 'uprising', 'size', 'report']"
8048379,Nigeria,Protests,Peaceful protest,0,"['student', 'federal', 'university', 'agriculture', 'staged', 'demonstration', 'front', 'institution', 'state', 'secretariat', 'nigeria', 'union', 'journalist', 'abeokuta', 'abeokuta', 'south', 'lga', 'ogun', 'abduction', 'one', 'colleague', 'size', 'report']"
8048131,Mozambique,Protests,Protest with intervention,0,"['group', 'people', 'maputo', 'maputo', 'maputo', 'city', 'gathered', 'demonstration', 'act', 'terrorism', 'cabo', 'delgado', 'support', 'solidarity', 'palestinian', 'people', 'well', 'demonstrating', 'atrocity', 'around', 'world', 'police', 'officer', 'tried', 'disperse', 'demonstrator', 'size', 'report']"
8048648,Algeria,Protests,Peaceful protest,0,"['woman', 'held', 'protest', 'sit', 'reggane', 'adrar', 'reggane', 'denounce', 'lack', 'access', 'water', 'size', 'report']"
8048155,South Africa,Protests,Peaceful protest,0,"['people', 'took', 'street', 'cape', 'town', 'sea', 'point', 'city', 'cape', 'town', 'western', 'cape', 'demonstration', 'support', 'palestinian', 'population', 'following', 'recent', 'attack', 'israeli', 'military', 'gaza', 'mjc', 'tcsa', 'sabds', 'coalition', 'organized', 'event', 'demonstration', 'also', 'held', 'pretoria', 'johannesburg', 'durban', 'mokopane', 'coded', 'separately', 'size']"
8048156,South Africa,Protests,Peaceful protest,0,"['group', 'gathered', 'front', 'zionist', 'foundation', 'johannesburg', 'city', 'johannesburg', 'gauteng', 'demonstration', 'support', 'palestinian', 'population', 'following', 'recent', 'attack', 'israeli', 'military', 'gaza', 'according', 'report', 'standoff', 'ensued', 'pro', 'palestinian', 'supporter', 'appeared', 'event', 'organized', 'sabds', 'coalition', 'size', 'report']"
8048414,Algeria,Protests,Peaceful protest,0,"['pre', 'employed', 'worker', 'held', 'protest', 'sit', 'constantine', 'constantine', 'demand', 'recruitment', 'permanent', 'contract', 'size', 'report']"
8048426,Algeria,Protests,Peaceful protest,0,"['teacher', 'held', 'protest', 'sit', 'front', 'directorate', 'education', 'ksar', 'chellala', 'tiaret', 'ksar', 'chellala', 'denounce', 'sexual', 'assault', 'nine', 'female', 'teacher', 'bordj', 'badji', 'mokhtar', 'size', 'report']"
8048177,Senegal,Protests,Peaceful protest,0,"['muslim', 'member', 'samm', 'jikko', 'yi', 'movement', 'demonstrated', 'thies', 'town', 'keur', 'moussa', 'thies', 'calling', 'senegalese', 'authority', 'penalize', 'lgbtq', 'country', 'size', 'report']"
8048178,Senegal,Protests,Peaceful protest,0,"['thousand', 'muslim', 'member', 'samm', 'jikko', 'yi', 'movement', 'demonstrated', 'dakar', 'city', 'plateau', 'dakar', 'calling', 'senegalese', 'authority', 'penalize', 'lgbtq', 'country', 'size', 'thousand']"
8048202,Sudan,Protests,Peaceful protest,0,"['member', 'beja', 'ethnic', 'group', 'stormed', 'sudanese', 'red', 'crescent', 'society', 'hq', 'kassala', 'city', 'madeinat', 'kassala', 'locality', 'kassala', 'state', 'accusing', 'society', 'run', 'somebody', 'native', 'state', 'involved', 'plot', 'settle', 'refugee', 'area', 'depriving', 'resource', 'accusation', 'likely', 'directed', 'beni', 'amir', 'ethnic', 'group', 'element', 'beja', 'portrayed', 'foreigner', 'eritrea', 'size', 'report']"
8048213,Uganda,Protests,Peaceful protest,0,"['local', 'resident', 'involved', 'restocking', 'indigenous', 'fish', 'specie', 'demonstrated', 'illegal', 'fishing', 'lack', 'control', 'near', 'bugombe', 'kome', 'island', 'mukono', 'central', 'size', 'report']"
8048222,Morocco,Protests,Peaceful protest,0,"['doublal', 'tribe', 'held', 'protest', 'towards', 'prefecture', 'tata', 'sou', 'massa', 'tata', 'denounce', 'killing', 'two', 'member', 'tribe', 'stop', 'military', 'checkpoint', 'army', 'moroccan', 'army', 'announced', 'drug', 'trafficker', 'size', 'report']"
8048230,Senegal,Protests,Peaceful protest,0,"['muslim', 'member', 'samm', 'jikko', 'yi', 'movement', 'demonstrated', 'kaolack', 'town', 'koumbal', 'kaolack', 'calling', 'senegalese', 'authority', 'penalize', 'lgbtq', 'country', 'size', 'report']"
8048231,Senegal,Protests,Peaceful protest,0,"['muslim', 'member', 'samm', 'jikko', 'yi', 'movement', 'demonstrated', 'mbour', 'town', 'sindia', 'subdivision', 'mbour', 'thies', 'calling', 'senegalese', 'authority', 'penalize', 'lgbtq', 'country', 'size', 'report']"
8048498,Algeria,Protests,Peaceful protest,0,"['citizen', 'held', 'protest', 'aokas', 'bejaia', 'aokas', 'demand', 'liberation', 'hirak', 'activist', 'nora', 'haddad', 'arrested', 'participation', 'hirak', 'demonstration', 'size', 'report']"
8048499,Algeria,Protests,Peaceful protest,0,"['several', 'young', 'people', 'closed', 'road', 'rn', 'near', 'tassoust', 'jijel', 'emir', 'abdelkader', 'denounce', 'lack', 'health', 'sport', 'facility', 'commune', 'size', 'several']"
8048500,Algeria,Protests,Peaceful protest,0,"['around', 'teacher', 'held', 'protest', 'sit', 'university', 'e', 'senia', 'oran', 'e', 'senia', 'demand', 'teacher', 'benefit', 'housing', 'solution', 'size', 'report']"
8048246,Tunisia,Protests,Peaceful protest,0,"['citizen', 'civil', 'society', 'activist', 'member', 'municipal', 'council', 'local', 'delegate', 'organized', 'protest', 'oued', 'ellil', 'oued', 'ellil', 'manubah', 'solidarity', 'gaza', 'palestinian', 'people', 'size', 'report']"
8048502,Algeria,Protests,Peaceful protest,0,"['dozen', 'teacher', 'held', 'protest', 'sit', 'oran', 'oran', 'denounce', 'sexual', 'assault', 'nine', 'female', 'teacher', 'bordj', 'badji', 'mokhtar', 'size', 'dozen']"
8048762,Uganda,Protests,Peaceful protest,0,"['group', 'woman', 'demonstrated', 'need', 'severe', 'penalty', 'husband', 'committing', 'violence', 'ovujo', 'maracha', 'northern', 'size', 'report']"
8048255,Mauritania,Protests,Peaceful protest,0,"['citizen', 'held', 'protest', 'boutilimit', 'trarza', 'boutilimit', 'denounce', 'israeli', 'military', 'operation', 'gaza', 'jerusalem', 'express', 'support', 'palestinian', 'armed', 'group', 'size', 'report']"
8048267,Morocco,Protests,Peaceful protest,0,"['answering', 'call', 'moroccan', 'front', 'supporting', 'palestine', 'normalisation', 'citizen', 'held', 'two', 'protest', 'sit', 'in', 'laayoune', 'el', 'aaiun', 'laayoune', 'sakia', 'el', 'hamra', 'laayoune', 'express', 'support', 'palestinian', 'people', 'denounce', 'morocco', 'normalization', 'relation', 'state', 'israel', 'size', 'report']"
8048268,Morocco,Protests,Peaceful protest,0,"['answering', 'call', 'moroccan', 'front', 'supporting', 'palestine', 'normalisation', 'citizen', 'held', 'protest', 'sit', 'benslimane', 'casablanca', 'settat', 'benslimane', 'express', 'support', 'palestinian', 'people', 'denounce', 'morocco', 'normalization', 'relation', 'state', 'israel', 'size', 'report']"
8048269,Morocco,Protests,Peaceful protest,0,"['answering', 'call', 'moroccan', 'front', 'supporting', 'palestine', 'normalisation', 'citizen', 'held', 'protest', 'sit', 'boujad', 'beni', 'mellal', 'khenifra', 'khouribga', 'express', 'support', 'palestinian', 'people', 'denounce', 'morocco', 'normalization', 'relation', 'state', 'israel', 'size', 'report']"
8048270,Morocco,Protests,Peaceful protest,0,"['answering', 'call', 'moroccan', 'front', 'supporting', 'palestine', 'normalisation', 'citizen', 'held', 'protest', 'sit', 'bei', 'amir', 'al', 'fqih', 'ben', 'salah', 'beni', 'mellal', 'khenifra', 'fquih', 'ben', 'salah', 'express', 'support', 'palestinian', 'people', 'denounce', 'morocco', 'normalization', 'relation', 'state', 'israel', 'size', 'report']"
8048271,Morocco,Protests,Protest with intervention,0,"['police', 'auxiliary', 'force', 'dispersed', 'gathering', 'moroccan', 'front', 'supporting', 'palestine', 'normalisation', 'taza', 'fe', 'meknes', 'condemning', 'israeli', 'military', 'operation', 'gaza', 'jerusalem', 'denouncing', 'morocco', 'normalization', 'relation', 'state', 'israel', 'size', 'report']"
8048272,Morocco,Protests,Peaceful protest,0,"['answering', 'call', 'moroccan', 'front', 'supporting', 'palestine', 'normalisation', 'citizen', 'held', 'protest', 'sit', 'guercif', 'oriental', 'guercif', 'express', 'support', 'palestinian', 'people', 'denounce', 'morocco', 'normalization', 'relation', 'state', 'israel', 'size', 'report']"
8048273,Morocco,Protests,Peaceful protest,0,"['answering', 'call', 'moroccan', 'front', 'supporting', 'palestine', 'normalisation', 'citizen', 'held', 'protest', 'sit', 'kenitra', 'rabat', 'sale', 'kenitra', 'kenitra', 'condemn', 'ongoing', 'israeli', 'military', 'operation', 'gaza', 'jerusalem', 'denounce', 'morocco', 'normalization', 'relation', 'state', 'israel', 'size', 'report']"
8048274,Morocco,Protests,Peaceful protest,0,"['answering', 'call', 'moroccan', 'front', 'supporting', 'palestine', 'normalisation', 'citizen', 'held', 'protest', 'sit', 'khenifra', 'beni', 'mellal', 'khenifra', 'khenifra', 'express', 'support', 'palestinian', 'people', 'denounce', 'morocco', 'normalization', 'relation', 'state', 'israel', 'size', 'report']"
8048275,Morocco,Protests,Peaceful protest,0,"['answering', 'call', 'moroccan', 'front', 'supporting', 'palestine', 'normalisation', 'citizen', 'held', 'protest', 'sit', 'ait', 'ourir', 'marrakech', 'safi', 'al', 'haouz', 'express', 'support', 'palestinian', 'people', 'denounce', 'morocco', 'normalization', 'relation', 'state', 'israel', 'size', 'report']"
8048276,Morocco,Protests,Peaceful protest,0,"['answering', 'call', 'moroccan', 'front', 'supporting', 'palestine', 'normalisation', 'citizen', 'held', 'protest', 'sit', 'beni', 'mellal', 'beni', 'mellal', 'khenifra', 'beni', 'mellal', 'express', 'support', 'palestinian', 'people', 'denounce', 'morocco', 'normalization', 'relation', 'state', 'israel', 'size', 'report']"
8048277,Morocco,Protests,Peaceful protest,0,"['answering', 'call', 'moroccan', 'front', 'supporting', 'palestine', 'normalisation', 'citizen', 'held', 'protest', 'sit', 'fe', 'fe', 'express', 'support', 'palestinian', 'people', 'denounce', 'morocco', 'normalization', 'relation', 'state', 'israel', 'size', 'report']"
8048279,Morocco,Protests,Peaceful protest,0,"['answering', 'call', 'moroccan', 'front', 'supporting', 'palestine', 'normalisation', 'citizen', 'held', 'protest', 'sit', 'berkane', 'oriental', 'berkane', 'express', 'support', 'palestinian', 'people', 'denounce', 'morocco', 'normalization', 'relation', 'state', 'israel', 'size', 'report']"
8048280,Morocco,Protests,Peaceful protest,0,"['answering', 'call', 'moroccan', 'front', 'supporting', 'palestine', 'normalisation', 'citizen', 'held', 'protest', 'sit', 'meknes', 'fe', 'meknes', 'meknes', 'express', 'support', 'palestinian', 'people', 'denounce', 'morocco', 'normalization', 'relation', 'state', 'israel', 'size', 'report']"
8048281,Morocco,Protests,Peaceful protest,0,"['answering', 'call', 'moroccan', 'front', 'supporting', 'palestine', 'normalisation', 'citizen', 'held', 'protest', 'sit', 'chefchaouene', 'tanger', 'tetouan', 'al', 'hoceima', 'chefchaouene', 'express', 'support', 'palestinian', 'people', 'denounce', 'morocco', 'normalization', 'relation', 'state', 'israel', 'size', 'report']"
8048282,Morocco,Protests,Peaceful protest,0,"['answering', 'call', 'moroccan', 'front', 'supporting', 'palestine', 'normalisation', 'citizen', 'held', 'two', 'protest', 'sit', 'in', 'taourirt', 'oriental', 'taourirt', 'express', 'support', 'palestinian', 'people', 'denounce', 'morocco', 'normalization', 'relation', 'state', 'israel', 'size', 'report']"
8048283,Morocco,Protests,Peaceful protest,0,"['answering', 'call', 'moroccan', 'front', 'supporting', 'palestine', 'normalisation', 'citizen', 'held', 'protest', 'sit', 'oulad', 'teima', 'sou', 'massa', 'taroudannt', 'condemn', 'ongoing', 'israeli', 'military', 'operation', 'gaza', 'jerusalem', 'denounce', 'morocco', 'normalization', 'relation', 'state', 'israel', 'size', 'report']"
8048539,South Africa,Protests,Peaceful protest,0,"['group', 'gathered', 'ponit', 'beach', 'promenade', 'durban', 'ethekwini', 'kwazulu', 'natal', 'demonstration', 'support', 'palestinian', 'population', 'following', 'recent', 'attack', 'israeli', 'military', 'gaza', 'sabds', 'coalition', 'organized', 'event', 'size', 'report']"
8048028,Algeria,Protests,Peaceful protest,0,"['hundred', 'teacher', 'held', 'protest', 'sit', 'adrar', 'adrar', 'denounce', 'sexual', 'assault', 'nine', 'female', 'teacher', 'bordj', 'badji', 'mokhtar', 'size', 'hundred']"
8048284,Morocco,Protests,Peaceful protest,0,"['answering', 'call', 'moroccan', 'front', 'supporting', 'palestine', 'normalisation', 'citizen', 'held', 'protest', 'sit', 'zaio', 'oriental', 'nador', 'condemn', 'ongoing', 'israeli', 'military', 'operation', 'gaza', 'jerusalem', 'denounce', 'morocco', 'normalization', 'relation', 'state', 'israel', 'size', 'report']"
8048285,Morocco,Protests,Peaceful protest,0,"['answering', 'call', 'moroccan', 'front', 'supporting', 'palestine', 'normalisation', 'citizen', 'held', 'two', 'protest', 'sit', 'in', 'nador', 'oriental', 'nador', 'express', 'support', 'palestinian', 'people', 'denounce', 'morocco', 'normalization', 'relation', 'state', 'israel', 'size', 'report']"
8048286,Morocco,Protests,Peaceful protest,0,"['answering', 'call', 'moroccan', 'front', 'supporting', 'palestine', 'normalisation', 'citizen', 'held', 'protest', 'sit', 'mohammadia', 'casablanca', 'settat', 'mohammadia', 'express', 'support', 'palestinian', 'people', 'denounce', 'morocco', 'normalization', 'relation', 'state', 'israel', 'size', 'report']"
